,title,media,date,desc
6329,Petrobras: O evento que pode impulsionar (ainda mais) os dividendos da estatal,Money Times,2021-12-16,"“A Petrobras poderia usar a receita para fazer pagamentos de dividendos,  dada sua já confortável posição de caixa, que somaria um rendimento de  dividendos..."
6330,Petrobras abre concurso com 757 vagas de nível superior,G1,2021-12-17,"Petrobras abre concurso com 757 vagas de nível superior. Este é o primeiro  processo seletivo da empresa em mais de 3 anos. Entre as oportunidades, há  vagas para..."
6331,"Concurso da Petrobras 2021: Veja edital, vagas e salários",Valor Investe,2021-12-17,"Concurso da Petrobras 2021: Veja edital, vagas e salários. Taxa de  inscrição é de R$ 79,83 e o pagamento poderá ser feito até o dia 28 de  janeiro.Veja os..."
6332,"Petrobras abre concurso com 757 vagas e salário inicial de R$ 11,7 mil",CNN Brasil,2021-12-17,"Pela primeira vez em mais de três anos, a Petrobras lança, nesta  sexta-feira (17), um edital de concurso público para profissionais com  nível superior."
6333,Leilão da ANP: Petrobras exerce direito de preferência e arremata os dois blocos em consórcio com grupos privados,O Globo,2021-12-17,"Leilão da ANP: Petrobras exerce direito de preferência e arremata os dois  blocos em consórcio com grupos privados. Arrecadação com as áreas de Sépia  e Atapu, no..."
6334,"Petrobras vai operar os campos de Atapu e Sépia, ambos no pré-sal da bacia de Santos",Mais Retorno,2021-12-17,"Sem disputa, campo de Atapu sai para Petrobras/Shell/TotalEnergies.  Petrobras vai operar os campos de Atapu e Sépia, ambos no pré-sal da bacia  de Santos. Autor:..."
6335,"Petrobras exerce direito em Sépia, leva Atapu com ...",ISTOÉ DINHEIRO,2021-12-17,Por Gram Slattery e Marta Nogueira e Sabrina Valle. RIO DE JANEIRO  (Reuters) – A Petrobras obteve a operação em consórcio dos dois blocos  ofertados em...
6336,Novonor e Petrobras chegam a acordo sobre venda da Braskem,Valor Econômico,2021-12-17,"Duas semanas depois de a Novonor, antiga Odebrecht, confirmar que planeja  vender as ações que detém na Braskem em bolsa, a Petrobras, segunda maior..."
6337,Petrobras (PETR4) que se cuide: BofA prevê alta de 40% nas ...,Seu Dinheiro,2021-12-17,Petrobras (PETR4) que se cuide: BofA prevê alta de 40% nas ações da  PetroRio (PRIO3); banco recomenda compra para os papéis. Os analistas  aprovam o histórico de...
6338,Preço da gasolina nos postos cai pela segunda semana,Valor Econômico,2021-12-17,"O movimento acompanha tanto a queda na cotação do etanol hidratado quanto o  corte promovido pela Petrobras em suas refinarias. De acordo com a ANP, o  litro da..."
6339,CUTRS,CUTRS,2021-12-17,"A Petrobras anunciou nesta semana a diminuição do preço da gasolina em 3%  para distribuidoras a partir de quarta-feira (15). Porém, a redução pode  não..."
6340,"Petrobras abre o 1º concurso em 3 anos com salários de no mínimo R$ 11,7 mil; veja distribuição das vagas",G1,2021-12-18,"A Petrobras abriu, na sexta-feira (17), inscrições para o primeiro concurso  público em três anos. São 757 vagas para profissionais com nível  superior,..."
6341,"Petrobras retorna aos leilões e é protagonista com compras de R$ 4,2 bilhões",Suno,2021-12-18,"A Petrobras (PETR4) voltou nesta sexta, 17, a ser a protagonista dos  leilões de áreas para exploração e produção de petróleo do governo."
6342,Juíza extingue ação contra Lula e Dilma que questionava ...,Consultor Jurídico,2021-12-18,... os ex-presidentes Lula e Dilma Rousseff e os ex-presidentes da  Petrobras Maria das Graças Silva Foster e José Sergio Gabrielli de Azevedo.
6343,Vale Gás da Petrobras: quem tem direito ao novo benefício?,Jornal DCI,2021-12-18,"A partir deste mês, as famílias de baixa renda poderão contar com mais um  benefício. Isso porque a Petrobras vai conceder um vale de R$ 100 para a  compra de..."
6344,Refinaria privatizada na Bahia pela Petrobras suspende ...,Bahia Noticias,2021-12-18,"A Refinaria de Mataripe, que fica localizada no município de São Francisco  do Conde, na Bahia, antiga Refinaria Landulpho Alves (RLAM) da Petrobras,..."
6345,Maricá recebe repasse dos royalties da Petrobrás e fecha ...,Lei Seca Maricá,2021-12-18,Maricá recebe repasse dos royalties da Petrobrás e fecha 2021 com mais de  R$1 ... de dezembro da participação dos royalties do petróleo paga pela  Petrobras.
6346,"Equipe de Ciro quer Selic baseada em núcleo da inflação, não no IPCA",Folha,2021-12-18,"Política de preços da Petrobras também deve mudar, diz coordenador  econômico de pré-candidato."
6347,Como a demanda por energia limpa afeta os países produtores de petróleo na América Latina,BBC,2021-12-18,"Em sua visão, a Petrobras pode ter êxito nessa estratégia por contar com  poços em águas profundas muito produtivos, o que favorece a empresa do  ponto de vista..."
6348,Petrobras adquire direitos de exploração e produção de ...,Portos e Navios,2021-12-20,Segunda Rodada de Licitações do Excedente da Cessão Onerosa no Regime de  Partilha de Produção foi realizada na sexta-feira. A Petrobras adquiriu os  direitos...
6349,"Macapá será local de provas do concurso público da Petrobras; salário inicial é de R$ 11,7 mil",G1,2021-12-20,"Macapá será local de provas do concurso público da Petrobras; salário  inicial é de R$ 11,7 mil. Certame oferta 757 vagas de ensino superior para  todo o país,..."
6350,Concurso Petrobras: como se candidatar às cotas para negros?,Blog Gran Cursos Online,2021-12-20,O concurso Petrobras teve seu edital publicado com a oferta de 757 vagas  imediatas e 3.780 vagas em Cadastro de Reserva para diversos cargos de  nível...
6351,Concurso Petrobras: como funciona a lotação dos aprovados?,Folha Dirigida,2021-12-20,"Folha Dirigida entrou em contato com a Petrobras, que explicou sobre o  processo de distribuição das vagas. Segundo a estatal, há oportunidades em  todo país, no..."
6352,"Petrobras (PETR3;PETR4) testa diesel renovável com clientes e vê maior valor no refino, diz diretor",InfoMoney,2021-12-20,"Petrobras (PETR3;PETR4) testa diesel renovável com clientes e vê maior  valor no refino, diz diretor. Com duração de cerca de seis meses, os testes  terão o..."
6353,Petrobras vende concessão na Bacia do Paraná por US$ 31 mil,Exame,2021-12-20,"A Petrobras informou que assinou nesta segunda-feira, 20, com a Ubuntu  Engenharia e Serviços contrato para a venda da totalidade de sua  participação na..."
6354,Venda de ativos da Petrobras acelera contratações e eleva ...,Portos e Navios,2021-12-20,O movimento é puxado principalmente pelas empresas privadas que compraram  negócios da Petrobras e precisaram formar equipes. O programa de venda de  ativos...
6355,Petrobras (PETR3;PETR4) terá reembolso líquido de US$ 3 bi com leilão da ANP: confira os possíveis destinos do recurso,InfoMoney,2021-12-20,"Petrobras (PETR3;PETR4) terá reembolso líquido de US$ 3 bi com leilão da  ANP: confira os possíveis destinos do recurso. Dividendos estão no radar,  enquanto o..."
6356,Parceria viabiliza distribuição de gás a 300 mil famílias carentes,Noticias R7,2021-12-20,"Governo federal sancionou lei que prevê o auxílio-gás para a população de  baixa renda. Divulgação/ANP. A Petrobras, a Fundação Banco do Brasil e a  distribuidora..."
6357,"Privatizar a Petrobras é, mesmo, possível? E a gasolina ficaria mais barata? Eis as repostas de alguns dos maiores especialistas no assunto",Money Times,2021-12-20,"Além disso, Bolsonaro tem criticado com frequência a distribuição de  dividendos da Petrobras a seus acionistas. Com um valor de mercado de cerca  de R$ 400..."
6358,Venda da Gaspetro pela Petrobras para Compass enfrenta resistência da ANP,Época Negócios,2021-12-21,"O acordo bilionário de venda da Gaspetro pela Petrobras à Compass, empresa  de gás e energia do grupo Cosan, vem enfrentando resistência devido a  temores..."
6359,Petrobras vende concessão na Bacia do Paraná para a Ubuntu por US$ 31 mil,InfoMoney,2021-12-21,"A Petrobras (PETR3;PETR4) informou que assinou na segunda-feira, 20, com a  Ubuntu Engenharia e Serviços contrato para a venda da totalidade de sua..."
6360,Petroleiros se mobilizam contra projeto de privatização da ...,CUT,2021-12-21,"... de Jair Bolsonaro (PL), caso insista em enviar ao Congresso Nacional um  projeto de lei para privatização da Petrobras, como vem ameaçando desde  outubro."
6361,PETROBRÁS ARREMATOU 100% DA CAPACIDADE ...,PetroNotícias,2021-12-21,"A Petrobrás contratou toda a capacidade de transporte extraordinária de gás  natural ofertada pela TBG para 2022. Ao todo, a estatal arrematou mais de  19,7..."
6362,"Adiantamento da PLR pagará o equivalente a 0,30% do que ...",Sindipetro RJ -,2021-12-21,"Senão, vejamos: a Petrobrás já antecipou um total de R$ 63,4 bilhões  durante 2021, sendo R$ 23,3 bilhões à União, e R$ 40,1 bilhões aos seus  acionistas."
6363,"Alpargatas, Tecnisa, Petrobras, Hermes Pardini e mais: Veja os destaques das empresas",Valor Investe,2021-12-21,"Alpargatas, Tecnisa, Petrobras, Hermes Pardini e mais: Veja os destaques  das empresas. A Alpargatas, dona da marca Havaianas, vai investir US$ 475  milhões para..."
6364,Petrobras sozinha no Gasbol em 2022,EPBR,2021-12-21,"Bacia do Paraná A Petrobras assinou nessa segunda (20/12), com a Ubuntu  Engenharia e Serviços, contrato para a venda de sua participação na  concessão PAR-T-..."
6365,Dividendos recordes em 2021: Vale (VALE3) e Petrobras (PETR4) lideram ranking,Suno,2021-12-21,Dividendos recordes em 2021: Vale (VALE3) e Petrobras (PETR4) lideram  ranking · Setor de commodities é destaque em 2021 · Setor financeiro foi  forte pagador de...
6366,"SUBSEA 7, SBM, BRASFELS E OUTRAS 18 EMPRESAS ...",PetroNotícias,2021-12-21,"O já tradicional Prêmio Melhores Fornecedores Petrobrás chegou a sua quarta  ... “Mais uma vez, a Subsea 7 está entre os melhores fornecedores da  Petrobras,..."
6367,"Direção da Petrobrás tenta, mais uma vez, mas não consegue ...",Sindipetro RJ -,2021-12-21,"Direção da Petrobrás tenta, mais uma vez, mas não consegue derrubar liminar  sobre processo de retorno ao trabalho presencial do Sindipetro-RJ."
6368,"Petrobras (PETR3; PETR4) conclui renovação de registro de prateleira na SEC, dos EUA",InfoMoney,2021-12-22,A Petrobras ([ativo=PETR3; PETR4]) informou que concluiu a renovação do seu  Registro de Prateleira (shelf registration) na U.S. Securities and  Exchange...
6369,"Petrobras conclui venda do Polo Remanso à PetroRecôncavo após receber US$ 7,3 milhões",Valor Econômico,2021-12-22,"A Petrobras informou nessa quarta-feira (22) que concluiu a venda de sua  participação nos doze campos terrestres do Polo Remanso, após receber US$  7,3..."
6370,Petrobras (PETR3;PETR4) assina acordo e aditivos com TAG,InfoMoney,2021-12-22,A Petrobras (PETR3;PETR4) informou nesta quarta-feira (22) ter assinado com  a Transportadora Associada de Gás (TAG) o acordo de redução de  flexibilidade de...
6371,Uma mulher na liderança dos petroleiros - Extra Classe,Jornal Extra Classe,2021-12-22,"Ao Extra Classe, a dirigente destaca a luta pela manutenção da Petrobras  estatal e pública e avalia que os trabalhadores vivem um “momento  sombrio”,..."
6372,A saga do novo diesel da Petrobras,EPBR,2021-12-22,"Em janeiro, a Petrobras pretende iniciar os testes com diesel coprocessado  com óleos vegetais enquanto aguarda uma decisão do governo sobre a inserção  no..."
6373,"Radar traz Petrobras (PETR4; PETR3), Eletrobras (ELET3; ELET6), Restoque (LLIS3), e Movida (MOVI3)",Eu Quero Investir,2021-12-22,O radar corporativo destaca que a Petrobras (PETR4; PETR3) concluiu a venda  de campos terrestres na Bahia. Já a Gerdau (GGBR4) informou nesta  quarta-feira...
6374,Diretores do Sindipetro-RJ são impedidos de entrar no ...,Sindipetro RJ -,2021-12-22,"Alinhada com a conduta antissindical, a hierarquia bolsonarista e  privatista na Petrobrás continua atacando o Sindipetro-RJ. Na terça (21/12)  diretores do..."
6375,Como Petrobras (PETR3; PETR4): dividendos trimestrais são bons para o investidor? Entenda,EuQueroInvestir,2021-12-22,"A Petrobrás anunciou a intenção de fazer a sua distribuição de dividendos  em períodos trimestrais. Isso foi uma grande notícia para os  investidores,..."
6376,"Empresas sem experiência, dirigidas por especuladores ...",Sindipetro RJ -,2021-12-22,"Um exemplo é a 3RPetroleum, empresa criada para absorver desinvestimentos  da Petrobrás. Além disso, o que se percebe é que tubarões do mercado  financeiro..."
6377,Refinaria privatizada se recusa a abastecer navios,Hora do Povo,2021-12-22,"Em 2021, a Petrobras realizou 15 reajustes no preço da gasolina, ... Se a  refinaria permanecesse com a Petrobrás, que já tinha amortizado os  investimentos..."
6378,Programa da Petrobras que reforça capital de giro de fornecedores atinge R$ 9 bilhões em operações,Valor Econômico,2021-12-23,"O programa “Mais Valor”, lançado pela Petrobras em dezembro de 2020 para  reforçar o capital de giro da cadeia fornecedora, atingiu a marca de R$ 9  bilhões..."
6379,"Petrobras assina contrato para venda do Polo Carmópolis, em Sergipe, por US$ 1,1 bi",Valor Econômico,2021-12-23,"A Petrobras comunicou ao mercado nessa quinta-feira (23) que assinou  contrato de venda de sua participação em 11 concessões do Polo Carmópolis,  em Sergipe,..."
6380,"Petrobras seleciona startups baseada no novo Marco Legal; empresas poderão receber até R$ 1,6 milhão",InfoMoney,2021-12-23,A Petrobras (PETR3; PETR4) divulgou a lista das empresas vencedoras da  primeira seleção de soluções inovadoras baseada no novo Marco Legal das  Startups...
6381,"Petrobras conclui venda de campos para PetroRecôncavo; proventos de Americanas, Movida e de mais empresas em destaque",InfoMoney,2021-12-23,"Petrobras conclui venda de campos para PetroRecôncavo; proventos de  Americanas, Movida e de mais empresas em destaque. Confira os destaques do  noticiário..."
6382,"Afinal, o preço da gasolina volta a cair se a Petrobrás for ...",FDR,2021-12-23,Bolsonaro defende a privatização da Petrobras;; Especialistas apresentam  outras possibilidades para lidar com o preço do combustível. Ao longo dos  últimos meses...
6383,Programa da Petrobras Mais Valor alcança R$ 9 bilhões em operações realizadas,Forbes Brasil,2021-12-23,"Com a iniciativa, os fornecedores da companhia têm acesso facilitado, junto  aos bancos parceiros, ao recebimento antecipado do valor de notas fiscais  de..."
